datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2018.06.07,00:00,23:59,Margareten,1938,1847,3785,14.8,25.3,5.7,93,5.1
2018.06.07,00:00,23:59,Olympia,1129,1167,2296,14.8,25.3,5.7,93,5.1
2018.06.08,00:00,23:59,Arnulf,1630,116,1746,16.0,27.8,0.1,79,8.2
2018.06.08,00:00,23:59,Erhardt,2850,2793,5643,16.0,27.8,0.1,79,8.2
2018.06.08,00:00,23:59,Hirsch,841,844,1685,16.0,27.8,0.1,79,8.2
2018.06.08,00:00,23:59,Kreuther,152,245,397,16.0,27.8,0.1,79,8.2
2018.06.08,00:00,23:59,Margareten,2001,1919,3920,16.0,27.8,0.1,79,8.2
2018.06.08,00:00,23:59,Olympia,1213,1228,2441,16.0,27.8,0.1,79,8.2
2018.06.09,00:00,23:59,Arnulf,1125,52,1177,15.8,27.7,8.7,76,10.5
2018.06.09,00:00,23:59,Erhardt,2855,2540,5395,15.8,27.7,8.7,76,10.5
2018.06.09,00:00,23:59,Hirsch,488,454,942,15.8,27.7,8.7,76,10.5
2018.06.09,00:00,23:59,Kreuther,110,192,302,15.8,27.7,8.7,76,10.5
2018.06.09,00:00,23:59,Margareten,1731,1685,3416,15.8,27.7,8.7,76,10.5
2018.06.09,00:00,23:59,Olympia,1048,1023,2071,15.8,27.7,8.7,76,10.5
2018.06.10,00:00,23:59,Arnulf,1110,60,1170,16.9,26.5,0.1,56,11.2
2018.06.10,00:00,23:59,Erhardt,3148,2738,5886,16.9,26.5,0.1,56,11.2
2018.06.10,00:00,23:59,Hirsch,557,549,1106,16.9,26.5,0.1,56,11.2
2018.06.10,00:00,23:59,Kreuther,81,166,247,16.9,26.5,0.1,56,11.2
2018.06.10,00:00,23:59,Margareten,1612,1416,3028,16.9,26.5,0.1,56,11.2
2018.06.10,00:00,23:59,Olympia,1305,1430,2735,16.9,26.5,0.1,56,11.2
2018.06.11,00:00,23:59,Arnulf,1931,141,2072,17.1,29.7,2.2,50,9.6
2018.06.11,00:00,23:59,Erhardt,3329,3239,6568,17.1,29.7,2.2,50,9.6
2018.06.11,00:00,23:59,Hirsch,1103,1174,2277,17.1,29.7,2.2,50,9.6
2018.06.11,00:00,23:59,Kreuther,179,265,444,17.1,29.7,2.2,50,9.6
2018.06.11,00:00,23:59,Margareten,2391,2269,4660,17.1,29.7,2.2,50,9.6
2018.06.11,00:00,23:59,Olympia,1323,1426,2749,17.1,29.7,2.2,50,9.6
2018.06.12,00:00,23:59,Arnulf,1225,107,1332,15.3,24.1,61.7,95,2.2
2018.06.12,00:00,23:59,Erhardt,1923,2133,4056,15.3,24.1,61.7,95,2.2
2018.06.12,00:00,23:59,Hirsch,604,813,1417,15.3,24.1,61.7,95,2.2
2018.06.12,00:00,23:59,Kreuther,124,183,307,15.3,24.1,61.7,95,2.2
2018.06.12,00:00,23:59,Margareten,1478,1601,3079,15.3,24.1,61.7,95,2.2
2018.06.12,00:00,23:59,Olympia,775,839,1614,15.3,24.1,61.7,95,2.2
2018.06.13,00:00,23:59,Arnulf,679,63,742,12.1,15.5,12.6,95,0.0
2018.06.13,00:00,23:59,Erhardt,1176,948,2124,12.1,15.5,12.6,95,0.0
2018.06.13,00:00,23:59,Hirsch,358,319,677,12.1,15.5,12.6,95,0.0
2018.06.13,00:00,23:59,Kreuther,70,102,172,12.1,15.5,12.6,95,0.0
2018.06.13,00:00,23:59,Margareten,935,802,1737,12.1,15.5,12.6,95,0.0
2018.06.13,00:00,23:59,Olympia,518,569,1087,12.1,15.5,12.6,95,0.0
2018.06.14,00:00,23:59,Arnulf,2285,141,2426,10.7,19.4,0.0,68,6.4
2018.06.14,00:00,23:59,Erhardt,4216,4016,8232,10.7,19.4,0.0,68,6.4
2018.06.14,00:00,23:59,Hirsch,1188,1224,2412,10.7,19.4,0.0,68,6.4
2018.06.14,00:00,23:59,Kreuther,235,379,614,10.7,19.4,0.0,68,6.4
2018.06.14,00:00,23:59,Margareten,2735,2669,5404,10.7,19.4,0.0,68,6.4
2018.06.14,00:00,23:59,Olympia,1589,1694,3283,10.7,19.4,0.0,68,6.4
2018.06.15,00:00,23:59,Arnulf,2118,151,2269,11.1,22.4,0.0,65,12.0
2018.06.15,00:00,23:59,Erhardt,3709,3612,7321,11.1,22.4,0.0,65,12.0
2018.06.15,00:00,23:59,Hirsch,1137,1147,2284,11.1,22.4,0.0,65,12.0
2018.06.15,00:00,23:59,Kreuther,201,288,489,11.1,22.4,0.0,65,12.0
2018.06.15,00:00,23:59,Margareten,2482,2418,4900,11.1,22.4,0.0,65,12.0
2018.06.15,00:00,23:59,Olympia,1428,1543,2971,11.1,22.4,0.0,65,12.0
2018.06.16,00:00,23:59,Arnulf,1432,69,1501,10.7,25.1,0.0,26,14.0
2018.06.16,00:00,23:59,Erhardt,3318,3018,6336,10.7,25.1,0.0,26,14.0
2018.06.16,00:00,23:59,Hirsch,588,575,1163,10.7,25.1,0.0,26,14.0
2018.06.16,00:00,23:59,Kreuther,119,199,318,10.7,25.1,0.0,26,14.0
2018.06.16,00:00,23:59,Margareten,1922,1878,3800,10.7,25.1,0.0,26,14.0
2018.06.16,00:00,23:59,Olympia,1391,1357,2748,10.7,25.1,0.0,26,14.0
2018.06.17,00:00,23:59,Arnulf,1086,47,1133,14.1,24.2,10.7,89,6.3
2018.06.17,00:00,23:59,Erhardt,2278,2016,4294,14.1,24.2,10.7,89,6.3
2018.06.17,00:00,23:59,Hirsch,499,440,939,14.1,24.2,10.7,89,6.3
2018.06.17,00:00,23:59,Kreuther,85,170,255,14.1,24.2,10.7,89,6.3
2018.06.17,00:00,23:59,Margareten,1380,1290,2670,14.1,24.2,10.7,89,6.3
2018.06.17,00:00,23:59,Olympia,1106,1135,2241,14.1,24.2,10.7,89,6.3
2018.06.18,00:00,23:59,Arnulf,1948,125,2073,15.2,23.0,0.0,79,6.7
2018.06.18,00:00,23:59,Erhardt,3400,3162,6562,15.2,23.0,0.0,79,6.7
2018.06.18,00:00,23:59,Hirsch,1204,1209,2413,15.2,23.0,0.0,79,6.7
2018.06.18,00:00,23:59,Kreuther,192,288,480,15.2,23.0,0.0,79,6.7
2018.06.18,00:00,23:59,Margareten,2360,2289,4649,15.2,23.0,0.0,79,6.7
2018.06.18,00:00,23:59,Olympia,1442,1539,2981,15.2,23.0,0.0,79,6.7
2018.06.19,00:00,23:59,Arnulf,2277,122,2399,14.0,25.3,0.0,48,8.6
2018.06.19,00:00,23:59,Erhardt,4139,3853,7992,14.0,25.3,0.0,48,8.6
2018.06.19,00:00,23:59,Hirsch,1258,1233,2491,14.0,25.3,0.0,48,8.6
2018.06.19,00:00,23:59,Kreuther,240,338,578,14.0,25.3,0.0,48,8.6
2018.06.19,00:00,23:59,Margareten,2737,2586,5323,14.0,25.3,0.0,48,8.6
2018.06.19,00:00,23:59,Olympia,1642,1766,3408,14.0,25.3,0.0,48,8.6
2018.06.20,00:00,23:59,Arnulf,2393,153,2546,14.4,28.2,0.0,6,15.0
2018.06.20,00:00,23:59,Erhardt,4726,4380,9106,14.4,28.2,0.0,6,15.0
2018.06.20,00:00,23:59,Hirsch,1386,1415,2801,14.4,28.2,0.0,6,15.0
2018.06.20,00:00,23:59,Kreuther,222,330,552,14.4,28.2,0.0,6,15.0
2018.06.20,00:00,23:59,Margareten,2943,2773,5716,14.4,28.2,0.0,6,15.0
2018.06.20,00:00,23:59,Olympia,1781,1957,3738,14.4,28.2,0.0,6,15.0
2018.06.21,00:00,23:59,Arnulf,2230,131,2361,15.3,29.4,0.7,56,9.1
2018.06.21,00:00,23:59,Erhardt,3690,3483,7173,15.3,29.4,0.7,56,9.1
2018.06.21,00:00,23:59,Hirsch,1084,1130,2214,15.3,29.4,0.7,56,9.1
2018.06.21,00:00,23:59,Kreuther,180,318,498,15.3,29.4,0.7,56,9.1
2018.06.21,00:00,23:59,Margareten,2455,2334,4789,15.3,29.4,0.7,56,9.1
2018.06.21,00:00,23:59,Olympia,1384,1547,2931,15.3,29.4,0.7,56,9.1
2018.06.22,00:00,23:59,Arnulf,1823,126,1949,10.0,17.2,0.0,33,11.3
2018.06.22,00:00,23:59,Erhardt,3000,2937,5937,10.0,17.2,0.0,33,11.3
2018.06.22,00:00,23:59,Hirsch,909,921,1830,10.0,17.2,0.0,33,11.3
2018.06.22,00:00,23:59,Kreuther,178,230,408,10.0,17.2,0.0,33,11.3
2018.06.22,00:00,23:59,Margareten,2164,2073,4237,10.0,17.2,0.0,33,11.3
2018.06.22,00:00,23:59,Olympia,1410,1617,3027,10.0,17.2,0.0,33,11.3
2018.06.23,00:00,23:59,Arnulf,1130,49,1179,8.9,18.5,0.0,83,7.4
2018.06.23,00:00,23:59,Erhardt,2148,2129,4277,8.9,18.5,0.0,83,7.4
2018.06.23,00:00,23:59,Hirsch,429,370,799,8.9,18.5,0.0,83,7.4
2018.06.23,00:00,23:59,Kreuther,106,143,249,8.9,18.5,0.0,83,7.4
2018.06.23,00:00,23:59,Margareten,1675,1539,3214,8.9,18.5,0.0,83,7.4
2018.06.23,00:00,23:59,Olympia,1476,1618,3094,8.9,18.5,0.0,83,7.4
2018.06.24,00:00,23:59,Arnulf,873,65,938,12.6,19.8,2.8,99,4.6
2018.06.24,00:00,23:59,Erhardt,1966,1896,3862,12.6,19.8,2.8,99,4.6
2018.06.24,00:00,23:59,Hirsch,408,389,797,12.6,19.8,2.8,99,4.6
2018.06.24,00:00,23:59,Kreuther,74,128,202,12.6,19.8,2.8,99,4.6
2018.06.24,00:00,23:59,Margareten,1205,1079,2284,12.6,19.8,2.8,99,4.6
2018.06.24,00:00,23:59,Olympia,1872,1952,3824,12.6,19.8,2.8,99,4.6
2018.06.25,00:00,23:59,Arnulf,1638,115,1753,11.1,19.5,0.0,96,2.6
2018.06.25,00:00,23:59,Erhardt,2599,2514,5113,11.1,19.5,0.0,96,2.6
2018.06.25,00:00,23:59,Hirsch,941,952,1893,11.1,19.5,0.0,96,2.6
2018.06.25,00:00,23:59,Kreuther,143,210,353,11.1,19.5,0.0,96,2.6
2018.06.25,00:00,23:59,Margareten,1841,1853,3694,11.1,19.5,0.0,96,2.6
2018.06.25,00:00,23:59,Olympia,1109,1176,2285,11.1,19.5,0.0,96,2.6
2018.06.26,00:00,23:59,Arnulf,2213,143,2356,11.1,21.9,0.0,50,8.9
2018.06.26,00:00,23:59,Erhardt,3672,3524,7196,11.1,21.9,0.0,50,8.9
2018.06.26,00:00,23:59,Hirsch,1315,1327,2642,11.1,21.9,0.0,50,8.9
2018.06.26,00:00,23:59,Kreuther,221,295,516,11.1,21.9,0.0,50,8.9
2018.06.26,00:00,23:59,Margareten,2504,2440,4944,11.1,21.9,0.0,50,8.9
2018.06.26,00:00,23:59,Olympia,1556,1635,3191,11.1,21.9,0.0,50,8.9
2018.06.27,00:00,23:59,Arnulf,2139,139,2278,11.7,22.7,1.8,49,7.8
2018.06.27,00:00,23:59,Erhardt,3391,3359,6750,11.7,22.7,1.8,49,7.8
2018.06.27,00:00,23:59,Hirsch,1170,1201,2371,11.7,22.7,1.8,49,7.8
2018.06.27,00:00,23:59,Kreuther,193,328,521,11.7,22.7,1.8,49,7.8
2018.06.27,00:00,23:59,Margareten,2361,2304,4665,11.7,22.7,1.8,49,7.8
2018.06.27,00:00,23:59,Olympia,1664,1716,3380,11.7,22.7,1.8,49,7.8
2018.06.28,00:00,23:59,Arnulf,787,67,854,11.6,15.7,20.7,94,0.0
2018.06.28,00:00,23:59,Erhardt,1217,1239,2456,11.6,15.7,20.7,94,0.0
2018.06.28,00:00,23:59,Hirsch,405,457,862,11.6,15.7,20.7,94,0.0
2018.06.28,00:00,23:59,Kreuther,80,130,210,11.6,15.7,20.7,94,0.0
2018.06.28,00:00,23:59,Margareten,990,932,1922,11.6,15.7,20.7,94,0.0
2018.06.28,00:00,23:59,Olympia,520,540,1060,11.6,15.7,20.7,94,0.0
2018.06.29,00:00,23:59,Arnulf,1356,116,1472,14.6,23.8,0.0,85,4.3
2018.06.29,00:00,23:59,Erhardt,2070,1966,4036,14.6,23.8,0.0,85,4.3
2018.06.29,00:00,23:59,Hirsch,622,659,1281,14.6,23.8,0.0,85,4.3
2018.06.29,00:00,23:59,Kreuther,152,180,332,14.6,23.8,0.0,85,4.3
2018.06.29,00:00,23:59,Margareten,1677,1580,3257,14.6,23.8,0.0,85,4.3
2018.06.29,00:00,23:59,Olympia,1411,1338,2749,14.6,23.8,0.0,85,4.3
2018.06.30,00:00,23:59,Arnulf,1266,71,1337,15.0,26.7,0.0,29,12.4
2018.06.30,00:00,23:59,Erhardt,3310,3003,6313,15.0,26.7,0.0,29,12.4
2018.06.30,00:00,23:59,Hirsch,539,524,1063,15.0,26.7,0.0,29,12.4
2018.06.30,00:00,23:59,Kreuther,140,234,374,15.0,26.7,0.0,29,12.4
2018.06.30,00:00,23:59,Margareten,2045,1930,3975,15.0,26.7,0.0,29,12.4
2018.06.30,00:00,23:59,Olympia,2069,1874,3943,15.0,26.7,0.0,29,12.4
2018.07.01,00:00,23:59,Arnulf,1105,66,1171,12.2,23.5,0.0,0,15.6
2018.07.01,00:00,23:59,Erhardt,3400,2863,6263,12.2,23.5,0.0,0,15.6
2018.07.01,00:00,23:59,Hirsch,621,553,1174,12.2,23.5,0.0,0,15.6
2018.07.01,00:00,23:59,Kreuther,95,190,285,12.2,23.5,0.0,0,15.6
2018.07.01,00:00,23:59,Margareten,1687,1575,3262,12.2,23.5,0.0,0,15.6
2018.07.01,00:00,23:59,Olympia,2092,1891,3983,12.2,23.5,0.0,0,15.6
2018.07.02,00:00,23:59,Arnulf,2195,149,2344,11.0,24.5,0.0,8,15.6
2018.07.02,00:00,23:59,Erhardt,4084,3816,7900,11.0,24.5,0.0,8,15.6
2018.07.02,00:00,23:59,Hirsch,1362,1351,2713,11.0,24.5,0.0,8,15.6
2018.07.02,00:00,23:59,Kreuther,208,330,538,11.0,24.5,0.0,8,15.6
2018.07.02,00:00,23:59,Margareten,2693,2617,5310,11.0,24.5,0.0,8,15.6
2018.07.02,00:00,23:59,Olympia,1868,1967,3835,11.0,24.5,0.0,8,15.6
2018.07.03,00:00,23:59,Arnulf,2400,137,2537,12.0,26.6,0.0,71,12.8
2018.07.03,00:00,23:59,Erhardt,4301,4083,8384,12.0,26.6,0.0,71,12.8
2018.07.03,00:00,23:59,Hirsch,1324,1392,2716,12.0,26.6,0.0,71,12.8
2018.07.03,00:00,23:59,Kreuther,232,330,562,12.0,26.6,0.0,71,12.8
2018.07.03,00:00,23:59,Margareten,2722,2613,5335,12.0,26.6,0.0,71,12.8
2018.07.03,00:00,23:59,Olympia,2037,2070,4107,12.0,26.6,0.0,71,12.8
2018.07.04,00:00,23:59,Arnulf,2146,139,2285,16.1,26.9,0.2,86,7.7
2018.07.04,00:00,23:59,Erhardt,3764,3714,7478,16.1,26.9,0.2,86,7.7
2018.07.04,00:00,23:59,Hirsch,1184,1209,2393,16.1,26.9,0.2,86,7.7
2018.07.04,00:00,23:59,Kreuther,229,308,537,16.1,26.9,0.2,86,7.7
2018.07.04,00:00,23:59,Margareten,2575,2475,5050,16.1,26.9,0.2,86,7.7
2018.07.04,00:00,23:59,Olympia,1784,1907,3691,16.1,26.9,0.2,86,7.7
2018.07.05,00:00,23:59,Arnulf,2021,114,2135,13.7,26.0,8.9,81,5.9
2018.07.05,00:00,23:59,Erhardt,3411,3295,6706,13.7,26.0,8.9,81,5.9
2018.07.05,00:00,23:59,Hirsch,1055,1109,2164,13.7,26.0,8.9,81,5.9
2018.07.05,00:00,23:59,Kreuther,199,280,479,13.7,26.0,8.9,81,5.9
2018.07.05,00:00,23:59,Margareten,2341,2264,4605,13.7,26.0,8.9,81,5.9
2018.07.05,00:00,23:59,Olympia,1382,1502,2884,13.7,26.0,8.9,81,5.9
2018.07.06,00:00,23:59,Arnulf,692,58,750,15.4,20.7,13.7,98,0.5
2018.07.06,00:00,23:59,Erhardt,1200,1131,2331,15.4,20.7,13.7,98,0.5
2018.07.06,00:00,23:59,Hirsch,309,317,626,15.4,20.7,13.7,98,0.5
2018.07.06,00:00,23:59,Kreuther,68,112,180,15.4,20.7,13.7,98,0.5
2018.07.06,00:00,23:59,Margareten,864,826,1690,15.4,20.7,13.7,98,0.5
2018.07.06,00:00,23:59,Olympia,518,560,1078,15.4,20.7,13.7,98,0.5
2018.07.07,00:00,23:59,Arnulf,1479,70,1549,13.9,24.8,0.0,41,12.3
2018.07.07,00:00,23:59,Erhardt,3012,3173,6185,13.9,24.8,0.0,41,12.3
2018.07.07,00:00,23:59,Hirsch,526,534,1060,13.9,24.8,0.0,41,12.3
2018.07.07,00:00,23:59,Kreuther,158,216,374,13.9,24.8,0.0,41,12.3
2018.07.07,00:00,23:59,Margareten,1911,1834,3745,13.9,24.8,0.0,41,12.3
2018.07.07,00:00,23:59,Olympia,303,277,580,13.9,24.8,0.0,41,12.3
2018.07.08,00:00,23:59,Arnulf,1240,79,1319,15.3,25.5,0.0,63,12.2
2018.07.08,00:00,23:59,Erhardt,3308,2982,6290,15.3,25.5,0.0,63,12.2
2018.07.08,00:00,23:59,Hirsch,599,546,1145,15.3,25.5,0.0,63,12.2
2018.07.08,00:00,23:59,Kreuther,146,225,371,15.3,25.5,0.0,63,12.2
2018.07.08,00:00,23:59,Margareten,1656,1496,3152,15.3,25.5,0.0,63,12.2
2018.07.08,00:00,23:59,Olympia,1672,1594,3266,15.3,25.5,0.0,63,12.2
2018.07.09,00:00,23:59,Arnulf,2181,144,2325,13.3,26.8,0.0,73,12.5
2018.07.09,00:00,23:59,Erhardt,3759,3742,7501,13.3,26.8,0.0,73,12.5
2018.07.09,00:00,23:59,Hirsch,1319,1335,2654,13.3,26.8,0.0,73,12.5
2018.07.09,00:00,23:59,Kreuther,223,326,549,13.3,26.8,0.0,73,12.5
2018.07.09,00:00,23:59,Margareten,2603,2510,5113,13.3,26.8,0.0,73,12.5
2018.07.09,00:00,23:59,Olympia,1846,1928,3774,13.3,26.8,0.0,73,12.5
2018.07.10,00:00,23:59,Arnulf,1730,123,1853,15.2,24.4,4.3,94,3.4
2018.07.10,00:00,23:59,Erhardt,2899,2775,5674,15.2,24.4,4.3,94,3.4
2018.07.10,00:00,23:59,Hirsch,959,977,1936,15.2,24.4,4.3,94,3.4
2018.07.10,00:00,23:59,Kreuther,175,271,446,15.2,24.4,4.3,94,3.4
2018.07.10,00:00,23:59,Margareten,2151,2094,4245,15.2,24.4,4.3,94,3.4
2018.07.10,00:00,23:59,Olympia,1339,1442,2781,15.2,24.4,4.3,94,3.4
2018.07.11,00:00,23:59,Arnulf,1992,140,2132,12.7,19.8,0.0,75,6.1
2018.07.11,00:00,23:59,Erhardt,3390,3346,6736,12.7,19.8,0.0,75,6.1
2018.07.11,00:00,23:59,Hirsch,1118,1125,2243,12.7,19.8,0.0,75,6.1
2018.07.11,00:00,23:59,Kreuther,205,279,484,12.7,19.8,0.0,75,6.1
2018.07.11,00:00,23:59,Margareten,2330,2248,4578,12.7,19.8,0.0,75,6.1
2018.07.11,00:00,23:59,Olympia,1603,1601,3204,12.7,19.8,0.0,75,6.1
2018.07.12,00:00,23:59,Arnulf,2309,157,2466,12.1,23.3,0.0,25,12.9
2018.07.12,00:00,23:59,Erhardt,4018,3813,7831,12.1,23.3,0.0,25,12.9
2018.07.12,00:00,23:59,Hirsch,1234,1291,2525,12.1,23.3,0.0,25,12.9
2018.07.12,00:00,23:59,Kreuther,214,319,533,12.1,23.3,0.0,25,12.9
2018.07.12,00:00,23:59,Margareten,2606,2565,5171,12.1,23.3,0.0,25,12.9
2018.07.12,00:00,23:59,Olympia,1856,2006,3862,12.1,23.3,0.0,25,12.9
2018.07.13,00:00,23:59,Arnulf,2174,133,2307,13.0,27.3,0.0,6,14.3
2018.07.13,00:00,23:59,Erhardt,4018,3719,7737,13.0,27.3,0.0,6,14.3
2018.07.13,00:00,23:59,Hirsch,1167,1185,2352,13.0,27.3,0.0,6,14.3
2018.07.13,00:00,23:59,Kreuther,203,291,494,13.0,27.3,0.0,6,14.3
2018.07.13,00:00,23:59,Margareten,2536,2533,5069,13.0,27.3,0.0,6,14.3
2018.07.13,00:00,23:59,Olympia,1934,2093,4027,13.0,27.3,0.0,6,14.3
2018.07.14,00:00,23:59,Arnulf,1213,61,1274,14.8,27.9,2.1,66,8.2
2018.07.14,00:00,23:59,Erhardt,2854,2649,5503,14.8,27.9,2.1,66,8.2
2018.07.14,00:00,23:59,Hirsch,476,414,890,14.8,27.9,2.1,66,8.2
2018.07.14,00:00,23:59,Kreuther,107,148,255,14.8,27.9,2.1,66,8.2
2018.07.14,00:00,23:59,Margareten,1610,1534,3144,14.8,27.9,2.1,66,8.2
2018.07.14,00:00,23:59,Olympia,1189,1237,2426,14.8,27.9,2.1,66,8.2
2018.07.15,00:00,23:59,Arnulf,1030,80,1110,15.1,27.7,5.1,73,9.4
2018.07.15,00:00,23:59,Erhardt,3025,2698,5723,15.1,27.7,5.1,73,9.4
2018.07.15,00:00,23:59,Hirsch,535,447,982,15.1,27.7,5.1,73,9.4
2018.07.15,00:00,23:59,Kreuther,115,182,297,15.1,27.7,5.1,73,9.4
2018.07.15,00:00,23:59,Margareten,1382,1301,2683,15.1,27.7,5.1,73,9.4
2018.07.15,00:00,23:59,Olympia,1233,1326,2559,15.1,27.7,5.1,73,9.4
2018.07.16,00:00,23:59,Arnulf,1457,124,1581,15.0,25.4,0.1,74,7.6
2018.07.16,00:00,23:59,Erhardt,2397,2321,4718,15.0,25.4,0.1,74,7.6
2018.07.16,00:00,23:59,Hirsch,766,796,1562,15.0,25.4,0.1,74,7.6
2018.07.16,00:00,23:59,Kreuther,138,197,335,15.0,25.4,0.1,74,7.6
2018.07.16,00:00,23:59,Margareten,1802,1704,3506,15.0,25.4,0.1,74,7.6
2018.07.16,00:00,23:59,Olympia,1236,1355,2591,15.0,25.4,0.1,74,7.6
2018.07.17,00:00,23:59,Arnulf,2067,119,2186,15.0,26.8,4.7,56,10.1
2018.07.17,00:00,23:59,Erhardt,3467,3366,6833,15.0,26.8,4.7,56,10.1
2018.07.17,00:00,23:59,Hirsch,1146,1227,2373,15.0,26.8,4.7,56,10.1
2018.07.17,00:00,23:59,Kreuther,215,282,497,15.0,26.8,4.7,56,10.1
2018.07.17,00:00,23:59,Margareten,2428,2338,4766,15.0,26.8,4.7,56,10.1
2018.07.17,00:00,23:59,Olympia,2722,2743,5465,15.0,26.8,4.7,56,10.1
2018.07.18,00:00,23:59,Arnulf,2284,134,2418,16.0,28.2,0.0,19,13.5
2018.07.18,00:00,23:59,Erhardt,4287,4067,8354,16.0,28.2,0.0,19,13.5
2018.07.18,00:00,23:59,Hirsch,1297,1275,2572,16.0,28.2,0.0,19,13.5
2018.07.18,00:00,23:59,Kreuther,261,344,605,16.0,28.2,0.0,19,13.5
2018.07.18,00:00,23:59,Margareten,2807,2625,5432,16.0,28.2,0.0,19,13.5
2018.07.18,00:00,23:59,Olympia,2063,2139,4202,16.0,28.2,0.0,19,13.5
2018.07.19,00:00,23:59,Arnulf,2569,138,2707,14.6,28.2,0.0,30,13.5
2018.07.19,00:00,23:59,Erhardt,4579,4449,9028,14.6,28.2,0.0,30,13.5
2018.07.19,00:00,23:59,Hirsch,1293,1362,2655,14.6,28.2,0.0,30,13.5
2018.07.19,00:00,23:59,Kreuther,244,342,586,14.6,28.2,0.0,30,13.5
2018.07.19,00:00,23:59,Margareten,2844,2752,5596,14.6,28.2,0.0,30,13.5
2018.07.19,00:00,23:59,Olympia,1996,2067,4063,14.6,28.2,0.0,30,13.5
2018.07.20,00:00,23:59,Arnulf,2208,148,2356,14.7,29.9,7.1,61,11.5
2018.07.20,00:00,23:59,Erhardt,3920,3768,7688,14.7,29.9,7.1,61,11.5
2018.07.20,00:00,23:59,Hirsch,1074,1162,2236,14.7,29.9,7.1,61,11.5
2018.07.20,00:00,23:59,Kreuther,200,295,495,14.7,29.9,7.1,61,11.5
2018.07.20,00:00,23:59,Margareten,2597,2537,5134,14.7,29.9,7.1,61,11.5
2018.07.20,00:00,23:59,Olympia,1782,1893,3675,14.7,29.9,7.1,61,11.5
2018.07.21,00:00,23:59,Arnulf,456,42,498,16.3,20.3,26.0,98,0.5
2018.07.21,00:00,23:59,Erhardt,919,928,1847,16.3,20.3,26.0,98,0.5
2018.07.21,00:00,23:59,Hirsch,177,166,343,16.3,20.3,26.0,98,0.5
2018.07.21,00:00,23:59,Kreuther,53,58,111,16.3,20.3,26.0,98,0.5
2018.07.21,00:00,23:59,Margareten,853,807,1660,16.3,20.3,26.0,98,0.5
2018.07.21,00:00,23:59,Olympia,422,420,842,16.3,20.3,26.0,98,0.5
2018.07.22,00:00,23:59,Arnulf,265,36,301,15.9,18.5,18.1,96,0.0
2018.07.22,00:00,23:59,Erhardt,479,435,914,15.9,18.5,18.1,96,0.0
2018.07.22,00:00,23:59,Hirsch,74,76,150,15.9,18.5,18.1,96,0.0
2018.07.22,00:00,23:59,Kreuther,20,34,54,15.9,18.5,18.1,96,0.0
2018.07.22,00:00,23:59,Margareten,366,322,688,15.9,18.5,18.1,96,0.0
2018.07.22,00:00,23:59,Olympia,301,352,653,15.9,18.5,18.1,96,0.0
2018.07.23,00:00,23:59,Arnulf,1781,115,1896,14.0,25.0,3.0,81,13.0
2018.07.23,00:00,23:59,Erhardt,2770,2705,5475,14.0,25.0,3.0,81,13.0
2018.07.23,00:00,23:59,Hirsch,924,894,1818,14.0,25.0,3.0,81,13.0
2018.07.23,00:00,23:59,Kreuther,173,237,410,14.0,25.0,3.0,81,13.0
2018.07.23,00:00,23:59,Margareten,2153,2081,4234,14.0,25.0,3.0,81,13.0
2018.07.23,00:00,23:59,Olympia,1190,1251,2441,14.0,25.0,3.0,81,13.0
2018.07.24,00:00,23:59,Arnulf,2493,175,2668,13.0,28.0,0.0,4,14.0
2018.07.24,00:00,23:59,Erhardt,4751,4428,9179,13.0,28.0,0.0,4,14.0
2018.07.24,00:00,23:59,Hirsch,1397,1417,2814,13.0,28.0,0.0,4,14.0
2018.07.24,00:00,23:59,Kreuther,238,371,609,13.0,28.0,0.0,4,14.0
2018.07.24,00:00,23:59,Margareten,3018,2735,5753,13.0,28.0,0.0,4,14.0
2018.07.24,00:00,23:59,Olympia,1820,1912,3732,13.0,28.0,0.0,4,14.0
2018.07.25,00:00,23:59,Arnulf,2523,133,2656,16.5,30.7,0.7,24,11.6
2018.07.25,00:00,23:59,Erhardt,4480,4213,8693,16.5,30.7,0.7,24,11.6
2018.07.25,00:00,23:59,Hirsch,1309,1351,2660,16.5,30.7,0.7,24,11.6
2018.07.25,00:00,23:59,Kreuther,211,315,526,16.5,30.7,0.7,24,11.6
2018.07.25,00:00,23:59,Margareten,2802,2673,5475,16.5,30.7,0.7,24,11.6
2018.07.25,00:00,23:59,Olympia,1462,1645,3107,16.5,30.7,0.7,24,11.6
2018.07.26,00:00,23:59,Arnulf,2506,121,2627,16.9,29.0,0.0,11,14.3
2018.07.26,00:00,23:59,Erhardt,4696,4532,9228,16.9,29.0,0.0,11,14.3
2018.07.26,00:00,23:59,Hirsch,1273,1352,2625,16.9,29.0,0.0,11,14.3
2018.07.26,00:00,23:59,Kreuther,205,333,538,16.9,29.0,0.0,11,14.3
2018.07.26,00:00,23:59,Margareten,2824,2624,5448,16.9,29.0,0.0,11,14.3
2018.07.26,00:00,23:59,Olympia,1745,1894,3639,16.9,29.0,0.0,11,14.3
2018.07.27,00:00,23:59,Arnulf,2152,160,2312,16.8,29.8,0.0,15,13.4
2018.07.27,00:00,23:59,Erhardt,4315,4180,8495,16.8,29.8,0.0,15,13.4
